tweet_id,replies_count,retweets_count,likes_count,annotator_label_1,annotator_label_2,annotator_label_3,trust_1,trust_2,trust_3
1446276127702589440,3,0,7,3,1,0,0.967,0.967,1
1446278811411263488,0,1,11,2,1,0,0.967,0.967,1
1446279563336724480,0,0,0,2,1,0,0.967,0.967,0.967
1446279597830639616,0,0,0,1,0,3,0.967,0.967,0.9
1446279692504420352,1,0,1,0,1,2,1,1,0.933
1446282792107642880,0,2,9,1,2,3,0.933,0.967,1
1446282948492230656,0,1,1,1,0,3,1,1,1
1446285416785747968,1,0,0,0,2,1,0.967,0.933,1
1446285783015428096,0,0,0,0,2,1,1,0.967,1
1446286706764918784,1,0,1,2,3,1,1,0.967,1
1446287161523941120,1,0,2,2,0,1,0.967,1,1
1446288825337188352,0,0,1,1,3,2,0.967,0.967,1
1446293157209985024,0,0,6,0,1,3,1,0.967,0.9
1446294295238127616,1,0,4,2,1,0,0.967,1,1
1446295073554149120,1,0,1,0,1,2,0.933,1,0.9
1446295267674755072,0,0,0,2,1,0,0.967,0.967,0.9
1446296630936973312,0,0,2,1,2,0,0.967,0.967,0.967
1446301681386278912,1,0,0,1,2,0,1,0.967,0.933
1446302355197243392,0,0,0,0,1,3,0.967,0.967,0.9
1446303133928501248,0,0,0,1,2,3,0.967,1,0.967
1446304250750021632,0,1,2,2,0,1,1,1,0.967
1446305153343270912,0,0,0,1,2,3,1,1,1
1446306613858476032,1,0,2,0,3,1,1,0.967,1
1446309882156797952,0,0,1,1,2,0,1,0.933,1
1446311859322228736,1,0,2,2,0,1,0.967,1,1
1446313781693386752,0,0,0,0,2,1,0.967,0.967,1
1446314063546380288,0,0,1,0,1,2,1,0.967,0.9
1446315731356897280,1,0,1,1,0,3,1,0.967,0.9
1446316297722208256,1,0,0,1,2,0,1,0.967,0.967
1446318284966555648,0,0,1,2,0,1,0.967,0.967,0.967
1446322744530980864,2,0,4,2,1,0,1,0.933,1
1446323220341137408,1,0,1,2,0,1,1,0.967,0.967
1446324263846297600,0,0,0,2,0,3,1,0.967,1
1446329599634276352,0,0,0,2,1,0,0.967,1,1
1446330512386183168,0,0,1,0,1,2,1,1,1
1446332795794640896,1,0,6,1,0,2,0.967,0.967,0.967
1446334694639824896,0,0,0,2,3,0,0.933,1,1
1446905053437173504,0,0,0,1,2,0,1,0.967,1
1446340103513653248,0,0,1,1,0,2,1,1,1
1447113009831239680,1,0,0,0,3,2,0.967,1,1
1446344378721595136,0,0,0,1,2,0,0.967,0.967,1
1446344400448147456,1,0,1,2,0,1,1,1,0.9
1446344739813482496,1,0,0,3,0,1,0.967,1,1
1446347185763856384,0,0,2,0,1,2,0.967,0.967,1
1446348495665967104,1,0,0,3,0,1,0.967,1,1
1446349591562104832,1,0,0,1,0,2,0.967,0.967,1
1446352719158128640,0,0,0,1,0,2,1,1,1
1446355701069082624,1,0,0,2,0,1,0.967,1,1
1446357815241502720,1,0,0,2,0,1,0.967,0.967,0.967
1446358869136060416,3,0,6,2,1,0,0.967,0.933,1
1446360952559996928,0,0,0,0,2,1,1,0.967,1
1446361852208951296,1,0,2,1,0,2,1,0.967,0.9
1446366708067823616,1,0,2,0,1,2,0.967,0.933,1
1446366916386324480,1,0,0,3,0,1,0.967,0.967,0.967
1446366916386324480,0,0,2,0,3,1,0.933,0.967,0.967
1446368628056551424,0,0,2,1,2,0,0.933,0.967,0.967
1446383603114414080,0,0,1,1,0,2,1,0.967,0.9
1446384217244405504,1,0,1,1,0,2,1,1,1
1446386212458147840,1,0,5,1,0,2,0.933,0.967,0.967
1446388188788973568,0,0,0,3,2,1,0.933,1,1
1446388235786149888,0,0,0,0,1,3,1,1,0.9
1446392513691066368,0,0,1,1,0,2,1,0.967,0.967
1446398164655869952,0,1,7,0,2,1,0.967,0.967,1
1446404917099257856,1,0,0,1,0,2,0.967,1,1
1446410536665636864,4,0,0,1,2,0,1,0.967,1
1446415146646052864,0,0,2,3,1,0,0.967,0.967,0.967
1446415245002657792,1,0,1,1,0,2,0.967,1,0.967
1446424493430394880,0,0,0,1,2,0,0.967,0.967,1
1446426875220439040,0,0,6,2,1,0,0.967,0.967,1
1446427322354225152,0,0,0,1,2,0,0.933,0.967,0.967
1446428291284586496,0,0,0,1,0,2,0.967,0.967,0.9
1446428541680173056,11,0,21,1,0,3,1,1,0.9
1446430369289363456,0,0,0,0,2,1,0.967,0.967,1
1446432180020793088,0,0,0,2,0,3,0.967,0.967,1
1446433179724926720,1,2,8,1,2,0,1,1,0.967
1446434585353637888,2,0,6,1,0,2,1,0.967,1
1446435326512095232,0,0,2,2,0,1,0.933,0.967,1
1446437664157143040,0,0,1,2,0,1,0.967,1,1
1446440346662187008,2,0,24,0,1,2,0.933,0.967,1
1446442626283196416,0,0,0,2,0,1,0.933,0.967,0.967
1446443403735044096,1,0,2,1,2,3,0.967,1,1
1446443678952669184,1,0,1,2,1,0,0.933,1,0.9
1446445989028581120,1,0,3,0,1,2,1,0.967,0.967
1446448144175095808,1,0,0,1,2,0,1,0.933,1
1446453958134976512,0,0,0,2,1,0,1,0.967,0.9
1446456784776953856,1,0,2,2,0,1,1,1,0.967
1446458405363675136,0,0,0,0,2,1,1,0.967,0.967
1446459336344080384,0,0,0,1,0,3,1,0.967,0.9
1446460293559750656,1,1,4,0,1,2,0.933,1,1
1446462371728330752,0,0,0,2,1,0,0.933,0.933,1
1446463122374414336,0,0,0,2,0,1,0.933,0.967,1
1446464284758663168,0,0,0,2,1,0,0.967,1,1
1446464792110186496,1,2,0,1,0,2,1,1,1
1446465555913904128,1,0,0,1,0,2,0.967,1,0.967
1447787058659987456,0,0,0,0,1,2,0.967,0.967,1
1446466957096767488,0,0,2,0,1,3,1,1,1
1446467104824233984,1,0,1,0,1,3,0.967,0.967,0.9
1446471867062112256,1,0,1,2,1,0,0.967,1,0.967
1446473376424288256,0,0,1,2,0,1,0.967,1,0.967
1446474141138305024,0,0,0,0,2,1,0.967,1,1
1446476113736314880,0,0,0,0,2,1,0.9,0.967,0.967
1446480750975520768,0,0,2,0,2,1,0.967,1,1
1446481040583835648,0,0,0,1,2,0,0.967,0.967,0.967
1446482018632601600,1,0,1,3,1,2,1,0.967,1
1446483011990548480,1,0,0,2,0,1,0.967,1,1
1446484550142464000,0,0,1,1,3,2,1,1,0.933
1446484580941254656,0,0,0,0,2,1,1,0.967,0.9
1446489738370633728,1,1,13,2,1,0,0.967,1,1
1446490271030517504,0,0,3,0,1,2,1,0.967,0.967
1446491864320859904,0,0,0,0,2,1,0.933,0.967,0.967
1446492274968436736,0,0,0,0,2,1,0.967,0.967,0.967
1446493104677154816,4,0,7,2,1,3,0.967,1,0.9
1446493753930182656,0,0,0,0,1,2,0.933,1,1
1446494738362736640,1,10,9,1,0,3,0.967,0.967,1
1446495226005114880,0,0,0,0,1,2,1,1,1
1446495672493125632,1,0,1,1,0,3,1,0.967,1
1446496540214894592,0,0,0,2,0,3,0.933,0.967,0.967
1446497002766798848,3,0,0,2,1,0,0.967,1,1
1446497693921124352,4,1,37,0,3,1,1,0.967,0.967
1446499829153210368,0,0,2,1,0,2,0.9,0.967,0.967
1446500206980313088,0,0,2,1,2,0,0.933,1,1
1446502167808983040,0,0,0,0,2,1,1,0.967,0.967
1446504051529629696,0,0,2,1,2,0,1,1,1
1446504450617655296,1,0,0,2,0,1,0.967,1,1
1446504857058398208,1,0,0,1,0,2,0.967,0.967,0.967
1446507412429565952,0,0,0,2,1,3,1,0.933,0.9
1446508491766734848,1,0,1,0,2,1,0.933,1,0.967
1446510234424561664,3,0,10,3,1,0,0.967,0.967,0.967
1446510381703340032,0,0,7,0,3,1,0.967,0.967,1
1446512068086095872,0,0,9,2,1,0,1,1,1
1446513534557462528,1,0,0,1,2,0,0.967,1,1
1446515616094068736,0,0,1,0,3,2,0.967,1,0.967
1446516877421948928,0,0,1,2,3,1,0.967,0.933,0.967
1446519046661357568,0,0,1,0,1,2,1,1,1
1446519660321521664,1,0,3,1,2,3,0.967,0.933,1
1446520774534205440,0,0,0,0,2,1,1,0.933,1
1446521602028367872,0,0,0,2,0,1,0.933,1,0.967
1446522080594382848,1,0,1,0,1,2,0.967,1,1
1446522349465993216,0,0,3,1,2,0,1,0.967,0.967
1446527858319532032,0,0,0,1,2,0,0.933,0.967,1
1446529596464193536,0,0,0,0,2,1,0.967,1,1
1446531008489299968,0,1,1,0,2,1,0.967,1,1
1446531879075786752,0,0,0,2,0,1,0.933,0.967,1
1446533155889033216,0,0,1,2,0,1,0.967,1,0.967
1446533401817726720,0,0,0,1,2,0,1,0.967,1
1446534198559493888,0,0,0,1,0,2,0.933,0.933,1
1446537152779718656,0,0,1,3,1,2,0.967,1,1
1446538312911519488,1,0,0,2,0,1,0.967,0.967,1
1446538978551808000,1,2,19,3,0,2,0.967,1,1
1446539246672744448,0,0,0,2,0,1,0.967,1,0.967
1446539810651443200,0,0,2,2,0,1,1,0.967,0.967
1446540827631788032,0,0,7,2,1,0,0.967,1,0.967
1446543269702348800,1,0,1,2,0,1,0.967,0.933,0.9
1446545094639853568,0,0,0,3,1,0,0.967,1,1
1446546260622774272,0,0,1,1,0,2,0.967,0.967,0.9
1446549675725762304,2,0,1,1,2,3,0.967,0.967,0.9
1446550077674176512,1,10,45,1,2,0,0.967,0.967,1
1446551516748259328,1,0,4,0,2,1,0.967,0.967,0.967
1446552365344165888,0,0,0,2,1,0,0.967,0.967,1
1446554309118857216,1,0,1,1,2,3,0.967,1,0.9
1446555323263815680,0,0,0,3,0,1,0.933,1,0.967
1446555498724134912,1,0,1,1,0,2,0.967,0.967,0.9
1446556714250166272,0,0,0,0,2,1,1,1,1
1446557162315161600,1,0,1,1,2,0,0.933,0.967,1
1446557342431158272,0,0,0,0,2,1,1,0.967,1
1446559579450617856,0,16,8,3,2,1,0.967,0.967,1
1446561213966651392,0,0,0,1,2,0,0.967,0.967,1
1446561565130567680,0,1,2,1,0,2,0.967,1,1
1446561782978514688,0,0,0,3,2,0,1,1,0.967
1446562292766625536,1,0,7,1,2,0,0.967,0.967,0.967
1446563741915619328,4,0,7,1,2,3,0.967,0.967,1
1446564264483987456,1,0,1,3,0,1,0.967,0.967,1
1446565019358007296,0,0,3,0,3,1,1,0.967,0.967
1446565488801296384,0,0,0,1,2,0,1,0.967,0.967
1446566220376035328,0,0,0,1,2,0,1,0.967,0.967
1446566391583285248,0,0,2,2,0,1,1,1,1
1446566523724832768,1,0,0,0,2,3,1,0.933,1
1446568616867110912,0,0,1,1,0,2,0.967,0.967,0.9
1446569416477528064,0,1,1,1,0,2,1,0.967,1
1446569748855017472,0,0,6,2,1,0,0.967,0.967,0.967
1446571089795207168,0,0,0,3,1,0,0.967,1,1
1446573895016927232,0,0,3,2,0,1,0.967,1,0.9
1446575572910366720,0,1,3,0,1,2,1,0.967,1
1446575970941640704,0,0,0,1,2,0,1,0.967,1
1446576575990976512,0,0,1,1,2,0,1,0.967,1
1446579628177461248,1,0,2,1,0,2,0.933,1,0.967
1446580505126842368,0,0,5,0,2,1,0.967,0.967,1
1446583379198193664,0,0,6,1,0,2,1,1,1
1446584378793119488,0,2,2,1,2,3,0.933,1,0.9
1446584511077171200,0,0,0,3,2,1,0.933,0.967,1
1446587083254996736,0,0,4,2,0,1,0.967,1,0.967
1446590984733659136,2,0,3,1,3,2,0.9,0.967,1
1446592749382381568,0,0,0,1,0,2,1,0.967,1
1446594176456527872,1,0,3,2,0,1,0.967,0.967,1
1446594443490979840,0,1,6,3,1,2,1,1,0.9
1446594454031241216,0,0,19,0,2,1,0.933,0.933,1
1446595238651387904,0,0,0,2,1,0,0.967,0.933,1
1445803891157872640,0,0,0,0,2,1,0.933,1,1
1446596722826829824,1,0,0,1,2,0,0.967,0.933,1
1446598821774041088,1,0,8,2,0,1,0.933,1,0.967
1446599647959584768,3,0,10,1,0,2,0.967,1,0.967
1446600066332983296,0,0,0,0,2,3,1,1,1
1446601714325463040,0,0,0,0,1,2,0.967,0.967,0.967
1446602744618385408,1,0,0,1,2,0,0.9,0.967,1
1446602874604171264,1,0,3,0,2,1,0.967,0.967,1
1446609140814655488,0,0,0,3,0,1,1,1,1
1446611294719655936,0,0,2,2,1,0,0.967,1,1
1446612784368680704,0,0,0,1,2,0,0.933,0.967,1
1446614535431811072,0,0,1,2,0,3,0.967,0.967,0.9
1446615676630835200,0,0,0,2,1,0,0.967,1,0.967
1446617902447267840,0,0,0,3,1,0,0.967,1,1
1446619749438431232,0,0,0,2,0,3,0.933,0.967,0.9
1446620622193405952,1,1,2,2,3,1,1,0.967,1
1446621457413332736,0,0,0,1,2,0,0.967,0.967,1
1446621512597913600,0,0,1,1,0,2,0.967,0.967,0.967
1446622788190490624,1,0,2,2,0,1,0.967,0.967,0.967
1446623729656676352,0,0,1,0,1,2,0.967,1,1
1446623810887856128,0,0,0,2,0,1,0.9,1,1
1446626697852370688,0,0,0,2,0,1,0.9,0.967,1
1446630473149648896,0,0,4,2,0,1,1,0.967,1
1446634198438133504,0,0,0,1,3,2,1,0.967,1
1446634738119233536,1,0,0,2,0,1,0.967,1,1
1446635887488651264,0,0,0,3,0,2,0.967,0.967,1
1446638697106100224,2,0,2,0,2,1,0.967,1,1
1446641401106628608,1,0,3,0,3,1,0.967,1,0.933
1446641506270339072,0,0,1,1,0,2,0.933,1,0.9
1446643009756479488,0,0,0,0,1,2,0.933,0.967,0.967
1446643094351499264,0,0,0,1,3,2,1,0.967,1
1446643986865721088,0,0,0,3,2,1,0.967,0.967,1
1446645050964913920,0,0,3,3,1,0,0.933,0.967,1
1446645731654316032,1,0,4,1,2,0,1,1,1
1446650493543927808,0,0,1,2,1,0,0.933,0.967,1
1446650632765595648,0,5,6,0,1,2,0.967,1,0.933
1446650742777995264,0,0,0,2,0,1,0.967,0.967,1
1446651727722254336,0,17,33,2,0,3,1,1,0.967
1446653700118917120,0,0,0,0,1,2,1,0.967,1
1446654375779348480,0,0,0,1,0,2,0.967,0.967,0.9
1446657714256551936,0,1,3,0,1,2,0.967,1,0.9
1446659517932977920,0,0,0,0,1,2,1,1,1
1446659551177105408,0,0,1,0,2,1,0.967,0.967,1
1446660380793651200,0,0,1,1,0,2,0.967,0.967,1
1446662642022686720,1,0,1,2,0,1,0.967,1,0.967
1446662751896604672,0,0,0,1,0,3,1,0.933,0.9
1446668032009555968,0,0,0,2,0,1,0.967,0.967,1
1446668327540170752,0,0,0,1,0,2,0.967,1,0.967
1446669446412648448,0,0,0,2,0,1,0.933,0.967,1
1446676292485718016,2,1,1,0,1,2,1,0.967,1
1446678609364717568,0,0,0,2,1,0,0.9,0.933,0.967
1446679534355374080,1,0,0,2,0,1,0.967,1,0.9
1446679691373338624,0,0,0,2,1,3,1,0.967,0.967
1446680342656598016,0,0,1,2,0,1,0.933,1,0.9
1446681603531583488,0,0,1,2,0,1,0.967,1,0.967
1446682602589593600,0,0,0,0,2,3,1,0.933,1
1446683649265618688,0,0,0,2,0,1,0.967,1,0.967
1446685758119497728,0,0,0,1,2,0,0.933,0.967,1
1446687274398257152,0,0,0,1,0,2,1,1,1
1446689246107013120,4,0,0,0,1,2,1,0.967,1
1446689866096381952,1,0,7,0,3,1,1,0.933,0.967
1446692599604125696,0,0,0,1,0,2,0.967,0.967,1
1446696273021648896,0,0,0,0,2,1,0.967,0.967,1
1446696710181433088,1,5,2,0,1,2,1,0.967,0.967
1446697459095326720,0,0,0,0,1,2,1,0.967,1
1446697918124081152,0,0,2,1,0,2,0.933,0.967,0.967
1446698313038716928,0,0,1,1,0,2,1,1,0.967
1446698521667723264,0,0,0,1,0,2,1,1,0.933
1446699259487731712,0,0,0,0,3,1,0.967,1,1
1446700115431854080,0,0,5,1,2,0,0.933,0.967,1
1446700554437201920,0,0,0,2,0,1,1,0.933,1
1446701651776114688,0,0,0,2,0,1,0.967,1,0.967
1446702882334597120,0,0,0,2,0,1,1,0.967,1
1446704331915288320,0,0,1,2,0,1,0.967,0.967,0.967
1446707899452076032,0,0,1,2,0,1,0.9,1,0.967
1446710950086815488,0,0,0,1,2,3,0.933,0.933,1
1446711754851971072,0,0,0,1,0,2,0.933,0.967,1
1446712764051898368,1,0,11,2,0,1,1,0.967,1
1446713785377509120,0,0,0,0,1,2,1,0.967,1
1446716228287049728,0,0,1,2,0,1,0.967,1,1
1446716418620198912,0,0,0,2,0,1,0.967,0.967,1
1446729547215515648,0,0,3,0,1,2,1,0.933,0.933
1446730601407541248,0,0,2,2,0,1,0.933,0.967,1
1446735808329760768,0,0,0,2,0,1,1,0.933,1
1446736276082683904,1,0,4,0,2,1,0.967,1,0.9
1446741572423323648,0,0,0,1,0,2,0.967,1,1
1446743571319623680,0,0,2,1,2,0,0.933,0.967,1
1446743575199428608,0,0,0,2,1,3,0.967,0.967,1
1446744519144267520,1,0,11,2,1,0,0.9,1,0.967
1446750923905114112,9,1,8,2,1,3,0.933,0.933,1
1446755673904193536,13,0,29,2,0,1,1,0.967,1
1446758764560912384,0,0,1,1,2,0,0.9,0.967,1
1446766182627872768,1,0,0,0,2,1,1,1,0.967
1446770194517536768,1,1,7,2,1,3,0.933,1,0.9
1446771279302991872,0,0,0,2,1,3,0.967,0.967,0.967
1446773268673974272,1,0,8,1,2,0,1,1,1
1446774221162565632,3,0,2,3,2,0,0.967,1,0.967
1446774989605199872,0,0,0,0,2,1,1,0.967,1
1446786063704358912,0,0,1,1,0,2,0.967,1,0.9
1446790097521709056,1,0,0,1,0,2,0.967,1,1
1446794531886800896,1,0,1,2,0,1,0.933,1,0.967
1446798742183550720,2,0,0,2,0,1,1,0.967,1
1446800143387332608,0,0,0,2,0,1,0.967,1,1
1446802345313046528,1,0,1,3,1,2,0.967,0.967,0.967
1446803776896225280,6,0,0,0,1,2,0.967,0.967,0.9
1446804787853500416,0,0,1,1,0,2,0.933,0.967,1
1446807891948851200,0,0,1,2,0,1,0.967,1,0.933
1446809321791270912,1,1,0,0,1,2,0.967,1,1
1446297962834014208,1,0,0,0,2,3,0.967,0.933,1
1446816455203430400,0,0,0,0,2,1,0.967,0.967,1
1446816581389008896,1,0,0,0,1,3,0.933,0.967,0.9
1446816883278290688,6,4,51,2,1,0,1,0.933,0.967
1446819438062227456,0,0,0,2,0,1,0.967,1,0.967
1446822298472833024,2,0,7,0,2,1,0.933,1,1
1446826114433761280,1,0,0,2,0,1,0.933,0.967,1
1446827686639194112,0,0,0,2,1,0,1,1,1
1446829304202022912,0,0,0,2,0,3,0.967,1,0.9
1446829881598353408,0,0,0,3,0,1,0.967,0.967,1
1446830953175846912,2,0,10,0,2,1,0.9,0.967,0.9
1446835621427777536,0,0,1,2,0,1,0.967,0.967,1
1446838653754482688,0,0,0,2,1,0,1,0.933,0.9
1446839503264657408,0,0,0,1,0,3,0.967,1,0.9
1446841343070941184,0,0,1,3,0,2,0.933,0.967,1
1446845351189692416,3,1,6,1,2,0,1,1,1
1446847022984613888,1,0,0,0,1,2,0.933,1,0.967
1446848670268370688,0,0,2,0,3,2,0.967,0.967,0.933
1446849674116321280,1,0,0,2,1,0,0.967,1,1
1446849867826057216,1,2,2,2,1,0,0.933,1,0.967
1446853830604427264,3,0,8,1,2,3,1,1,0.9
1446854888177250304,0,0,1,3,2,1,0.967,0.967,1
1446855607924011008,1,0,0,2,1,0,0.967,1,0.967
1446856983706013696,0,0,0,1,2,3,0.967,1,1
1446857745018327040,1,0,0,0,1,2,1,1,1
1446859132535853056,2,2,35,2,0,1,0.967,1,0.967
1446859386408800256,1,0,7,0,2,1,0.9,0.967,1
1446859531829620736,0,0,0,1,3,0,0.933,1,1
1446859895018381312,0,0,0,0,1,2,0.9,0.967,0.967
1446860618783346688,1,0,3,2,1,0,1,1,0.967
1446862830590955520,0,0,0,1,2,0,1,1,0.967
1446865755337682688,1,0,0,0,1,2,1,1,1
1446866411062628352,0,0,0,0,1,3,0.933,0.967,1
1446866999615709184,0,0,1,2,0,1,0.933,1,0.967
1446870022337355520,0,1,15,0,1,2,1,0.967,1
1446870927090855936,1,5,3,1,0,2,1,0.967,0.967
1446871008577658880,2,0,0,0,2,1,0.967,1,0.9
1446875488631279616,1,0,5,2,1,0,1,0.967,1
1446877738036613120,0,0,0,1,0,2,0.967,0.967,1
1446877867963420672,0,0,0,1,0,2,1,0.933,0.9
1446878671621529600,0,0,0,2,1,0,1,1,1
1446878769264869120,0,0,1,0,1,2,1,1,0.967
1446879589217669120,0,0,0,2,3,1,0.967,0.967,1
1446880536853721088,1,1,2,2,0,1,1,0.967,1
1446880910599667712,0,0,2,2,0,1,0.933,0.933,1
1446887895818641408,1,6,19,0,2,3,1,0.967,1
1446890649102569472,0,0,2,2,0,3,0.967,0.967,0.9
1446894315406381056,1,0,0,1,2,0,1,0.967,1
1446894693141336064,0,0,1,2,0,1,0.967,0.933,1
1446898568212611072,0,3,46,1,3,0,1,0.967,1
1446898670402736128,0,0,1,3,1,2,0.967,0.933,1
1446899345715048448,1,4,3,3,0,1,0.933,0.967,0.9
1446904060427264000,0,0,0,3,0,1,0.967,0.967,1
1446905053437173504,0,0,0,3,0,1,1,0.967,1
1446905270555357184,0,0,0,1,2,0,0.933,0.967,0.9
1446908098803810304,3,0,5,0,2,1,0.967,0.967,0.967
1446908636450721536,1,0,1,2,1,0,0.967,0.967,1
1446908761482874880,0,0,6,2,1,0,1,1,0.9
1446909119496171520,0,0,0,3,1,2,0.967,0.967,0.967
1446909534941876224,1,0,0,0,2,3,1,0.967,1
1446910315480891392,1,0,0,2,3,1,0.967,1,0.967
1446912792485933056,0,0,0,1,2,0,0.967,0.967,1
1446914003461095424,0,0,0,1,0,3,0.933,1,0.9
1446916199309316096,0,0,0,1,2,3,0.967,0.967,1
1446919898740006912,0,0,0,1,2,0,0.967,0.967,0.933
1446920841795616768,1,0,6,1,2,3,1,0.967,1
1446923746401394688,0,0,0,1,2,3,0.967,1,1
1446923813430640640,0,0,0,2,1,0,1,1,1
1446923890530291712,0,0,0,0,3,1,0.967,1,1
1446926490633789440,0,0,0,2,0,1,0.967,0.967,1
1446931357133942784,0,0,0,2,0,1,0.967,1,1
1446931396828729088,1,0,1,2,1,0,0.967,1,1
1446934336981413888,1,3,8,0,2,1,1,0.967,1
1446934864717090816,1,0,1,2,1,0,0.9,1,0.933
1446935632098516736,1,2,67,0,1,2,0.967,1,0.967
1446936108013551616,0,0,5,3,2,0,0.967,0.967,1
1446936133968015104,0,0,1,1,3,0,1,0.967,1
1446936588907433984,0,0,0,2,0,1,1,1,0.967
1446937245886341120,0,0,0,3,2,1,0.933,0.967,1
1446938705483243520,0,0,0,2,1,0,0.967,0.933,1
1446940182217854720,2,0,3,0,2,1,1,1,1
1446940664718053120,1,1,5,0,1,2,0.967,1,1
1446941578149257216,19,4,257,0,1,2,0.933,0.933,1
1446945877768159232,0,0,2,1,2,0,0.933,0.967,0.967
1446946087571443712,1,0,1,1,2,0,0.9,0.967,1
1448260338223251456,1,0,0,0,2,1,0.967,1,1
1446948723171463168,1,0,5,2,0,1,0.933,0.967,0.9
1446948914062573568,0,0,0,2,1,3,1,1,0.9
1446950263017902080,0,1,5,1,0,2,1,0.967,0.967
1446950990998122496,7,7,168,2,1,0,0.967,1,0.967
1446951269164371968,0,0,0,2,0,3,1,0.967,0.967
1446952114647932928,1,0,0,0,2,3,1,0.967,1
1446952763087367936,8,0,5,2,0,1,0.933,1,1
1446953897285857280,1,2,5,2,1,0,0.967,0.933,0.967
1446954244930670336,1,0,0,1,0,2,1,0.933,1
1446954771101929472,0,0,0,2,0,1,0.967,1,0.967
1446956087844945920,1,3,14,1,0,3,1,0.967,0.9
1446956500451217408,0,0,1,1,0,2,0.967,1,0.967
1446956898360586240,0,0,0,2,1,3,0.967,1,0.9
1446959524913598464,0,0,1,1,2,0,1,0.967,1
1446961113124511488,1,0,19,2,3,0,1,0.967,1
1446962554450874368,0,0,2,2,1,0,0.933,1,1
1446964683341238272,0,0,0,1,0,2,1,0.967,1
1446964940171055104,2,0,3,2,0,1,0.967,1,0.967
1446968368821587968,3,0,18,2,0,1,0.967,1,1
1446968912013193216,1,0,0,0,2,1,0.9,1,1
1446970476237099008,1,0,7,0,1,2,0.967,0.967,1
1446970622702129152,1,0,0,2,0,1,0.967,0.967,0.9
1446972905817055232,0,0,1,1,2,0,0.967,1,1
1446973160935419904,0,0,2,2,1,0,0.967,1,1
1446978910974062336,1,0,0,2,0,3,0.967,1,0.9
1446979623766663168,0,0,0,1,2,3,0.9,1,0.9
1446980613420949504,1,0,0,3,1,2,0.967,1,1
1446980870544363520,1,0,1,0,2,1,1,0.967,1
1446982425494449920,1,0,1,2,1,3,0.967,1,1
1446983539963011072,0,1,0,2,1,3,1,1,0.967
1446984785646297088,1,0,1,2,1,0,0.933,0.933,1
1446985650843029504,1,0,0,0,2,1,0.9,0.967,0.967
1446986197671239680,1,0,2,3,2,0,0.933,1,1
1446987585318961152,1,1,14,1,0,2,1,1,0.967
1446989002230444032,3,0,5,1,0,3,0.933,1,0.9
1446990179948977920,0,0,0,1,2,3,0.933,0.933,0.9
1446990385352347648,0,0,0,1,0,2,1,1,0.9
1446992166673321984,0,0,1,0,2,3,1,0.967,1
1446993980474986496,1,0,1,0,1,2,1,0.967,0.933
1446995274094702336,0,0,0,3,0,1,1,0.967,0.967
1446996095180099584,1,0,3,1,2,0,1,1,0.9
1447000397336367104,1,0,1,3,1,0,0.933,1,1
1447001059487010816,0,0,4,1,2,0,0.933,1,1
1447001373740974080,1,0,0,0,2,3,0.967,1,0.967
1447655098914639872,113,29819,114180,0,1,2,1,0.967,0.967
1447002425353809920,0,0,0,2,0,1,1,0.967,1
1447002428994371584,1,0,1,2,0,1,0.967,0.967,0.967
1447002513773776896,0,0,0,0,1,2,0.933,0.967,0.967
1447003040276525056,1,0,0,2,1,0,0.967,1,1
1447003844291006464,0,0,0,1,2,0,1,0.967,0.967
1447004242728964096,0,0,0,2,1,0,0.967,0.967,1
1447005817924767488,1,0,3,2,1,0,1,0.933,1
1447005914821713920,2,0,0,0,2,1,1,0.967,1
1447006617740906496,1,1,2,0,1,3,1,1,0.9
1447007398292430848,0,0,0,2,0,1,1,1,1
1447009335142457088,0,0,0,2,0,1,0.933,0.967,1
1447009562532331520,2,0,7,3,0,1,0.967,1,1
1447009609168957440,0,0,3,2,0,3,0.933,1,0.9
1447012670775889920,1,2,36,2,0,3,0.9,1,0.933
1447015238403076096,0,0,0,2,0,1,1,1,0.9
1447018139317833728,1,2,3,2,0,1,1,0.933,1
1447019847016091648,0,0,1,1,3,0,0.967,1,1
1447022789819604736,0,0,0,0,1,3,0.933,0.967,1
1447024151227633664,0,0,0,0,1,2,0.933,1,0.9
1447025258444295936,1,0,1,3,0,1,0.933,0.967,0.967
1447026023854268416,0,0,0,2,0,1,0.933,0.967,1
1447027019028459520,1,0,0,3,1,2,0.933,1,0.967
1447030820523421696,0,0,0,3,2,0,0.967,0.967,0.967
1447031281385152512,5,0,12,2,3,1,0.9,0.967,1
1447032370201235456,1,0,0,0,1,2,0.967,1,1
1447032733419646720,2,0,0,1,0,2,1,1,0.9
1447033052983533568,0,0,1,2,1,0,0.967,0.967,1
1447033070868058112,1,0,0,0,1,2,1,1,1
1447034716746620928,2,0,3,1,0,2,1,1,0.967
1445467525932740608,0,0,0,3,1,0,1,0.967,1
1447038012446101504,0,0,1,1,0,2,0.967,0.967,1
1447038233951539200,0,0,0,0,3,1,0.967,0.967,0.967
1447042847966912512,1,0,3,2,0,1,1,1,1
1447044619464740864,0,0,0,2,0,1,0.967,0.933,0.967
1447047523609157632,1,0,0,2,1,0,0.933,1,1
1447048110908354304,0,0,0,2,1,0,1,1,1
1447051001660416000,0,0,0,2,0,1,0.967,0.967,1
1447051055393562624,0,0,0,2,0,1,0.967,1,1
1447054730820194304,1,0,7,2,0,1,1,1,1
